,SEASON_ID,Player_ID,Game_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,STL,BLK,TOV,PF,PTS,PLUS_MINUS,VIDEO_AVAILABLE
161,22019,1626164,0021900706,"JAN 28, 2020",PHX @ DAL,W,31,12,20,0.6,2,4,0.5,6,8,0.75,0,6,6,9,2,0,1,1,32,36,1
162,22019,1626164,0021900690,"JAN 26, 2020",PHX @ MEM,L,39,11,24,0.458,5,11,0.455,9,10,0.9,0,2,2,5,0,1,4,3,36,-2,1
163,22019,1626164,0021900678,"JAN 24, 2020",PHX @ SAS,W,41,11,20,0.55,3,7,0.429,10,10,1.0,0,4,4,10,0,1,6,6,35,6,1
164,22019,1626164,0021900664,"JAN 22, 2020",PHX vs. IND,L,31,5,12,0.417,0,3,0.0,6,6,1.0,0,2,2,3,1,0,4,2,16,-24,1
165,22019,1626164,0021900650,"JAN 20, 2020",PHX vs. SAS,L,39,13,23,0.565,4,6,0.667,7,7,1.0,1,6,7,5,0,0,5,3,37,6,1
166,22019,1626164,0021900628,"JAN 18, 2020",PHX @ BOS,W,41,12,20,0.6,1,4,0.25,14,15,0.933,0,10,10,9,2,0,4,4,39,17,1
167,22019,1626164,0021900614,"JAN 16, 2020",PHX @ NYK,W,28,9,17,0.529,2,8,0.25,9,11,0.818,0,4,4,4,1,0,4,5,29,31,1
168,22019,1626164,0021900598,"JAN 14, 2020",PHX @ ATL,L,34,12,23,0.522,2,4,0.5,13,13,1.0,2,5,7,3,2,0,3,4,39,-1,1
169,22019,1626164,0021900590,"JAN 12, 2020",PHX vs. CHA,W,38,3,12,0.25,1,6,0.167,5,6,0.833,0,4,4,9,1,1,7,4,12,14,1
170,22019,1626164,0021900573,"JAN 10, 2020",PHX vs. ORL,W,37,7,15,0.467,4,8,0.5,6,6,1.0,0,3,3,5,3,0,3,1,24,7,1
171,22019,1626164,0021900552,"JAN 07, 2020",PHX vs. SAC,L,39,12,21,0.571,2,6,0.333,8,8,1.0,1,3,4,7,1,0,2,2,34,0,1
172,22019,1626164,0021900537,"JAN 05, 2020",PHX vs. MEM,L,37,13,20,0.65,1,5,0.2,13,14,0.929,0,2,2,6,0,0,2,2,40,5,1
173,22019,1626164,0021900521,"JAN 03, 2020",PHX vs. NYK,W,38,14,27,0.519,2,5,0.4,8,8,1.0,0,3,3,7,0,0,4,4,38,7,1
174,22019,1626164,0021900507,"JAN 01, 2020",PHX @ LAL,L,37,11,23,0.478,1,3,0.333,9,10,0.9,0,2,2,7,1,0,6,3,32,-13,1
175,22019,1626164,0021900496,"DEC 30, 2019",PHX @ POR,W,38,9,19,0.474,0,0,0.0,15,15,1.0,0,6,6,7,0,0,2,4,33,3,1
176,22019,1626164,0021900483,"DEC 28, 2019",PHX @ SAC,W,41,14,23,0.609,0,4,0.0,4,6,0.667,1,2,3,10,2,0,3,3,32,6,1
177,22019,1626164,0021900471,"DEC 27, 2019",PHX @ GSW,L,38,13,24,0.542,1,6,0.167,7,8,0.875,0,3,3,4,2,0,8,3,34,-10,1
178,22019,1626164,0021900451,"DEC 23, 2019",PHX vs. DEN,L,34,3,12,0.25,1,6,0.167,4,4,1.0,1,2,3,6,1,0,2,5,11,-5,1
179,22019,1626164,0021900437,"DEC 21, 2019",PHX vs. HOU,L,34,6,16,0.375,0,3,0.0,7,7,1.0,2,4,6,9,0,0,5,2,19,-14,1
180,22019,1626164,0021900426,"DEC 20, 2019",PHX @ OKC,L,28,6,11,0.545,0,2,0.0,6,7,0.857,1,3,4,3,1,0,4,3,18,-9,1
181,22019,1626164,0021900363,"DEC 11, 2019",PHX vs. MEM,L,39,6,17,0.353,0,3,0.0,3,4,0.75,1,4,5,10,1,0,1,1,15,-15,1
182,22019,1626164,0021900349,"DEC 09, 2019",PHX vs. MIN,W,36,11,20,0.55,3,7,0.429,1,2,0.5,1,3,4,7,0,1,3,1,26,15,1
183,22019,1626164,0021900333,"DEC 07, 2019",PHX @ HOU,L,37,11,19,0.579,2,4,0.5,11,16,0.688,1,3,4,5,1,0,1,4,35,-5,1
184,22019,1626164,0021900319,"DEC 05, 2019",PHX @ NOP,W,42,13,23,0.565,5,11,0.455,13,13,1.0,2,6,8,9,2,0,5,4,44,11,1
185,22019,1626164,0021900308,"DEC 04, 2019",PHX @ ORL,L,30,7,16,0.438,2,5,0.4,1,2,0.5,0,3,3,5,0,0,2,2,17,-5,1
186,22019,1626164,0021900293,"DEC 02, 2019",PHX @ CHA,W,38,7,15,0.467,3,10,0.3,6,7,0.857,1,3,4,4,1,1,5,3,23,8,1
187,22019,1626164,0021900277,"NOV 29, 2019",PHX vs. DAL,L,38,6,16,0.375,1,3,0.333,5,5,1.0,2,3,5,8,1,0,3,2,18,-14,1
188,22019,1626164,0021900263,"NOV 27, 2019",PHX vs. WAS,L,38,10,20,0.5,2,6,0.333,5,5,1.0,0,2,2,8,1,1,3,1,27,-6,1
189,22019,1626164,0021900238,"NOV 24, 2019",PHX @ DEN,L,33,5,13,0.385,1,7,0.143,1,1,1.0,0,1,1,5,0,0,5,1,12,-18,1
190,22019,1626164,0021900225,"NOV 23, 2019",PHX @ MIN,W,38,12,26,0.462,0,5,0.0,11,11,1.0,3,9,12,9,0,1,4,1,35,-4,1
191,22019,1626164,0021900214,"NOV 21, 2019",PHX vs. NOP,L,37,7,14,0.5,2,6,0.333,3,3,1.0,0,5,5,7,0,0,6,2,19,-5,1
192,22019,1626164,0021900200,"NOV 19, 2019",PHX @ SAC,L,39,10,20,0.5,3,6,0.5,7,8,0.875,1,4,5,8,2,0,4,5,30,-14,1
193,22019,1626164,0021900195,"NOV 18, 2019",PHX vs. BOS,L,34,7,13,0.538,2,4,0.5,4,4,1.0,0,1,1,4,0,0,5,4,20,-9,1
194,22019,1626164,0021900165,"NOV 14, 2019",PHX vs. ATL,W,32,8,16,0.5,3,7,0.429,8,8,1.0,0,2,2,7,2,0,7,3,27,3,1
195,22019,1626164,0021900151,"NOV 12, 2019",PHX vs. LAL,L,39,9,18,0.5,0,2,0.0,3,3,1.0,1,2,3,9,0,1,5,5,21,-5,1
196,22019,1626164,0021900137,"NOV 10, 2019",PHX vs. BKN,W,32,10,14,0.714,4,5,0.8,3,3,1.0,0,2,2,9,0,0,2,0,27,40,1
197,22019,1626164,0021900114,"NOV 07, 2019",PHX vs. MIA,L,36,6,13,0.462,2,4,0.5,8,8,1.0,0,3,3,5,1,0,6,3,22,0,1
198,22019,1626164,0021900095,"NOV 04, 2019",PHX vs. PHI,W,32,15,19,0.789,3,4,0.75,7,7,1.0,0,4,4,3,0,1,3,5,40,3,1
199,22019,1626164,0021900081,"NOV 02, 2019",PHX @ MEM,W,31,8,13,0.615,3,3,1.0,2,2,1.0,0,1,1,2,0,0,5,3,21,9,1
200,22019,1626164,0021900065,"OCT 30, 2019",PHX @ GSW,W,36,10,21,0.476,6,10,0.6,5,5,1.0,0,4,4,5,1,0,3,2,31,20,2
201,22019,1626164,0021900049,"OCT 28, 2019",PHX vs. UTA,L,29,9,16,0.563,1,3,0.333,2,2,1.0,1,2,3,0,1,1,3,5,21,-15,1
202,22019,1626164,0021900035,"OCT 26, 2019",PHX vs. LAC,W,38,10,20,0.5,3,6,0.5,7,8,0.875,1,5,6,8,0,0,4,5,30,12,1
203,22019,1626164,0021900023,"OCT 25, 2019",PHX @ DEN,L,41,6,21,0.286,1,8,0.125,5,6,0.833,0,5,5,7,0,1,3,5,18,0,1
204,22019,1626164,0021900012,"OCT 23, 2019",PHX vs. SAC,W,32,10,17,0.588,2,4,0.5,0,1,0.0,0,2,2,10,1,0,3,5,22,25,1
205,22018,1626164,0021801174,"APR 03, 2019",PHX vs. UTA,L,8,3,4,0.75,0,1,0.0,2,2,1.0,0,0,0,1,0,0,0,1,8,9,1
206,22018,1626164,0021801160,"APR 01, 2019",PHX vs. CLE,W,35,8,18,0.444,2,9,0.222,7,7,1.0,0,3,3,13,0,0,6,3,25,-6,1
207,22018,1626164,0021801144,"MAR 30, 2019",PHX vs. MEM,L,43,19,29,0.655,3,6,0.5,7,8,0.875,1,2,3,11,0,0,6,3,48,1,1
208,22018,1626164,0021801120,"MAR 27, 2019",PHX vs. WAS,L,37,19,29,0.655,3,9,0.333,9,10,0.9,2,8,10,4,1,1,5,3,50,8,1
209,22018,1626164,0021801105,"MAR 25, 2019",PHX @ UTA,L,41,19,34,0.559,5,8,0.625,16,17,0.941,1,3,4,4,1,0,6,5,59,-13,1
210,22018,1626164,0021801094,"MAR 23, 2019",PHX @ SAC,L,39,10,27,0.37,2,11,0.182,10,10,1.0,0,2,2,10,2,0,3,0,32,-5,1
211,22018,1626164,0021801077,"MAR 21, 2019",PHX vs. DET,L,32,8,17,0.471,2,5,0.4,8,10,0.8,0,5,5,2,3,0,5,3,26,-15,1
212,22018,1626164,0021801057,"MAR 18, 2019",PHX vs. CHI,L,40,9,24,0.375,1,8,0.125,6,10,0.6,1,7,8,7,0,0,3,4,25,-15,1
213,22018,1626164,0021801036,"MAR 16, 2019",PHX @ NOP,W,41,12,26,0.462,3,8,0.375,13,18,0.722,1,4,5,13,0,1,7,3,40,3,1
214,22018,1626164,0021801030,"MAR 15, 2019",PHX @ HOU,L,37,9,22,0.409,1,7,0.143,10,11,0.909,1,4,5,7,0,0,5,1,29,-1,2
215,22018,1626164,0021801019,"MAR 13, 2019",PHX vs. UTA,L,36,9,20,0.45,2,4,0.5,7,9,0.778,0,4,4,6,0,1,4,2,27,-8,1
216,22018,1626164,0021801000,"MAR 10, 2019",PHX @ GSW,W,41,13,23,0.565,2,6,0.333,9,9,1.0,1,7,8,11,2,0,5,3,37,12,1
217,22018,1626164,0021800991,"MAR 09, 2019",PHX @ POR,L,31,7,19,0.368,1,4,0.25,8,8,1.0,0,2,2,5,2,0,4,3,23,-6,1
218,22018,1626164,0021800972,"MAR 06, 2019",PHX vs. NYK,W,34,14,23,0.609,6,10,0.6,7,7,1.0,1,4,5,4,2,1,5,4,41,17,1
219,22018,1626164,0021800955,"MAR 04, 2019",PHX vs. MIL,W,39,8,18,0.444,2,4,0.5,4,4,1.0,1,4,5,7,1,0,4,3,22,15,1
220,22018,1626164,0021800942,"MAR 02, 2019",PHX vs. LAL,W,40,8,18,0.444,0,5,0.0,9,9,1.0,0,4,4,4,1,0,4,2,25,13,1
221,22018,1626164,0021800932,"MAR 01, 2019",PHX vs. NOP,L,34,6,17,0.353,1,5,0.2,13,14,0.929,2,4,6,7,1,0,6,2,26,-12,1
222,22018,1626164,0021800901,"FEB 25, 2019",PHX @ MIA,W,33,6,16,0.375,3,9,0.333,5,5,1.0,1,3,4,9,0,0,4,5,20,3,1
223,22018,1626164,0021800883,"FEB 23, 2019",PHX @ ATL,L,36,8,23,0.348,2,6,0.333,8,8,1.0,0,7,7,8,0,1,2,3,26,-14,1
224,22018,1626164,0021800867,"FEB 21, 2019",PHX @ CLE,L,38,10,20,0.5,3,9,0.333,7,9,0.778,0,1,1,7,1,0,9,4,30,-12,1
225,22018,1626164,0021800863,"FEB 13, 2019",PHX @ LAC,L,33,2,10,0.2,0,3,0.0,6,6,1.0,1,5,6,5,1,1,3,3,10,-15,1
226,22018,1626164,0021800836,"FEB 10, 2019",PHX @ SAC,L,35,9,19,0.474,3,5,0.6,6,7,0.857,1,7,8,6,0,0,5,5,27,-15,1
227,22018,1626164,0021800794,"FEB 04, 2019",PHX vs. HOU,L,33,7,12,0.583,0,2,0.0,5,7,0.714,2,5,7,5,0,0,0,4,19,-21,1
228,22018,1626164,0021800784,"FEB 02, 2019",PHX vs. ATL,L,43,13,27,0.481,4,10,0.4,2,3,0.667,1,7,8,10,1,0,4,2,32,5,1
229,22018,1626164,0021800754,"JAN 29, 2019",PHX @ SAS,L,40,14,19,0.737,3,6,0.5,7,7,1.0,0,5,5,7,2,0,6,1,38,0,1
230,22018,1626164,0021800743,"JAN 27, 2019",PHX @ LAL,L,36,9,18,0.5,0,1,0.0,3,3,1.0,1,1,2,6,0,0,3,3,21,-11,1
231,22018,1626164,0021800728,"JAN 25, 2019",PHX @ DEN,L,30,9,19,0.474,2,4,0.5,15,16,0.938,0,4,4,2,0,0,4,2,35,-20,1
232,22018,1626164,0021800718,"JAN 24, 2019",PHX vs. POR,L,30,9,20,0.45,2,7,0.286,7,8,0.875,0,1,1,3,1,0,8,2,27,-31,1
233,22018,1626164,0021800705,"JAN 22, 2019",PHX vs. MIN,L,24,6,11,0.545,0,1,0.0,2,2,1.0,0,3,3,4,1,1,4,3,14,-20,1
234,22018,1626164,0021800689,"JAN 20, 2019",PHX @ MIN,L,33,7,15,0.467,1,6,0.167,3,4,0.75,0,6,6,6,0,0,5,5,18,-11,1
235,22018,1626164,0021800679,"JAN 19, 2019",PHX @ CHA,L,38,10,23,0.435,2,7,0.286,10,12,0.833,1,1,2,11,0,0,0,0,32,0,1
236,22018,1626164,0021800668,"JAN 17, 2019",PHX @ TOR,L,35,10,21,0.476,4,9,0.444,6,9,0.667,0,2,2,8,0,0,6,3,30,2,1
237,22018,1626164,0021800651,"JAN 15, 2019",PHX @ IND,L,27,4,12,0.333,0,4,0.0,0,0,0.0,0,5,5,5,0,0,4,5,8,-31,1
238,22018,1626164,0021800590,"JAN 06, 2019",PHX vs. CHA,L,12,3,7,0.429,1,2,0.5,0,0,0.0,0,0,0,3,0,0,2,1,7,3,1
239,22018,1626164,0021800573,"JAN 04, 2019",PHX vs. LAC,L,37,8,14,0.571,1,2,0.5,6,11,0.545,2,1,3,4,0,0,4,4,23,-16,1
240,22018,1626164,0021800561,"JAN 02, 2019",PHX vs. PHI,L,35,10,22,0.455,2,7,0.286,15,17,0.882,1,1,2,8,0,0,3,4,37,-14,1
241,22018,1626164,0021800548,"DEC 31, 2018",PHX vs. GSW,L,33,6,15,0.4,2,5,0.4,6,6,1.0,0,2,2,6,1,0,5,4,20,-21,1
242,22018,1626164,0021800533,"DEC 29, 2018",PHX vs. DEN,L,36,11,18,0.611,1,5,0.2,4,4,1.0,0,1,1,8,1,0,3,2,27,-4,1
243,22018,1626164,0021800525,"DEC 28, 2018",PHX vs. OKC,L,33,8,22,0.364,2,5,0.4,7,8,0.875,0,7,7,10,3,0,2,5,25,-6,1
244,22018,1626164,0021800503,"DEC 26, 2018",PHX @ ORL,W,40,13,24,0.542,5,8,0.625,4,5,0.8,0,7,7,8,2,1,5,3,35,-3,1
245,22018,1626164,0021800489,"DEC 23, 2018",PHX @ BKN,L,30,10,23,0.435,1,4,0.25,4,4,1.0,2,0,2,9,0,0,4,2,25,-4,1
246,22018,1626164,0021800480,"DEC 22, 2018",PHX @ WAS,L,55,12,28,0.429,2,12,0.167,7,8,0.875,3,1,4,14,1,1,4,5,33,-1,1
247,22018,1626164,0021800458,"DEC 19, 2018",PHX @ BOS,W,37,9,23,0.391,3,8,0.375,4,6,0.667,2,3,5,8,1,2,6,2,25,-4,1
248,22018,1626164,0021800444,"DEC 17, 2018",PHX @ NYK,W,37,11,23,0.478,2,7,0.286,14,15,0.933,0,7,7,2,2,0,1,5,38,10,1
249,22018,1626164,0021800435,"DEC 15, 2018",PHX vs. MIN,W,36,10,16,0.625,3,6,0.5,5,6,0.833,0,7,7,7,0,0,2,2,28,2,1
250,22018,1626164,0021800337,"DEC 02, 2018",PHX @ LAL,L,17,3,8,0.375,0,2,0.0,0,0,0.0,0,1,1,2,0,1,1,2,6,6,1
251,22018,1626164,0021800315,"NOV 28, 2018",PHX @ LAC,L,35,9,21,0.429,1,6,0.167,4,4,1.0,0,4,4,4,1,0,3,3,23,-20,1
252,22018,1626164,0021800305,"NOV 27, 2018",PHX vs. IND,L,36,7,21,0.333,3,9,0.333,3,6,0.5,1,3,4,8,3,0,5,3,20,-4,1
253,22018,1626164,0021800287,"NOV 25, 2018",PHX @ DET,L,37,14,24,0.583,3,9,0.333,6,6,1.0,0,4,4,5,0,0,4,2,37,-4,1
254,22018,1626164,0021800275,"NOV 23, 2018",PHX @ MIL,W,39,13,26,0.5,1,5,0.2,2,2,1.0,0,4,4,7,3,0,3,4,29,14,1
255,22018,1626164,0021800257,"NOV 21, 2018",PHX @ CHI,L,34,9,20,0.45,1,8,0.125,4,4,1.0,0,2,2,6,3,0,6,5,23,-8,1
256,22018,1626164,0021800242,"NOV 19, 2018",PHX @ PHI,L,36,13,28,0.464,6,15,0.4,5,7,0.714,0,3,3,8,0,0,2,6,37,0,1
257,22018,1626164,0021800233,"NOV 17, 2018",PHX vs. OKC,L,39,5,16,0.313,3,8,0.375,3,4,0.75,0,4,4,12,0,0,1,5,16,-10,1
258,22018,1626164,0021800211,"NOV 14, 2018",PHX vs. SAS,W,37,5,14,0.357,2,6,0.333,1,1,1.0,1,3,4,12,2,0,7,1,13,20,1
259,22018,1626164,0021800196,"NOV 12, 2018",PHX @ OKC,L,37,7,18,0.389,1,4,0.25,4,4,1.0,2,2,4,6,0,0,3,3,19,-32,1
260,22018,1626164,0021800176,"NOV 10, 2018",PHX @ NOP,L,35,4,12,0.333,2,5,0.4,2,2,1.0,0,1,1,7,2,0,4,4,12,-10,1
261,22018,1626164,0021800164,"NOV 08, 2018",PHX vs. BOS,L,43,15,30,0.5,4,13,0.308,4,5,0.8,0,3,3,9,3,0,6,3,38,-2,1
262,22018,1626164,0021800151,"NOV 06, 2018",PHX vs. BKN,L,36,6,21,0.286,2,8,0.25,6,6,1.0,3,5,8,2,1,0,4,4,20,-6,1
263,22018,1626164,0021800136,"NOV 04, 2018",PHX vs. MEM,W,35,7,17,0.412,2,8,0.25,9,10,0.9,0,0,0,7,0,0,4,5,25,3,1
264,22018,1626164,0021800123,"NOV 02, 2018",PHX vs. TOR,L,36,8,20,0.4,2,7,0.286,0,1,0.0,1,3,4,6,1,1,3,1,18,-6,1
265,22018,1626164,0021800060,"OCT 24, 2018",PHX vs. LAL,L,29,8,16,0.5,2,6,0.333,5,7,0.714,0,7,7,7,0,0,4,3,23,-14,1
266,22018,1626164,0021800047,"OCT 22, 2018",PHX @ GSW,L,38,11,21,0.524,3,9,0.333,3,3,1.0,1,4,5,6,2,0,9,5,28,-5,1
267,22018,1626164,0021800033,"OCT 20, 2018",PHX @ DEN,L,36,5,15,0.333,1,6,0.167,14,17,0.824,0,2,2,7,1,0,6,3,25,-24,1
268,22018,1626164,0021800013,"OCT 17, 2018",PHX vs. DAL,W,33,12,19,0.632,6,10,0.6,5,6,0.833,0,4,4,7,0,0,3,4,35,22,1
269,22017,1626164,0021701027,"MAR 15, 2018",PHX @ UTA,L,34,3,18,0.167,1,4,0.25,5,5,1.0,0,5,5,2,0,0,4,3,12,-15,1
270,22017,1626164,0021701014,"MAR 13, 2018",PHX vs. CLE,L,34,7,16,0.438,0,3,0.0,3,3,1.0,1,2,3,6,1,0,5,3,17,-27,1
271,22017,1626164,0021700975,"MAR 08, 2018",PHX @ OKC,L,35,10,22,0.455,4,9,0.444,6,6,1.0,0,6,6,1,1,0,3,4,30,-19,1
272,22017,1626164,0021700952,"MAR 05, 2018",PHX @ MIA,L,33,12,22,0.545,4,9,0.444,3,6,0.5,0,2,2,5,0,0,3,4,31,-17,1
273,22017,1626164,0021700943,"MAR 04, 2018",PHX @ ATL,L,34,8,18,0.444,3,6,0.5,1,3,0.333,0,1,1,3,1,0,5,3,20,0,1
274,22017,1626164,0021700933,"MAR 02, 2018",PHX vs. OKC,L,39,16,28,0.571,6,10,0.6,1,1,1.0,1,5,6,8,0,1,5,2,39,1,1
275,22017,1626164,0021700918,"FEB 28, 2018",PHX @ MEM,W,39,12,29,0.414,1,6,0.167,9,10,0.9,2,4,6,1,3,0,2,4,34,10,2
276,22017,1626164,0021700902,"FEB 26, 2018",PHX @ NOP,L,41,14,28,0.5,3,10,0.3,9,11,0.818,0,10,10,7,1,0,3,4,40,-3,1
277,22017,1626164,0021700889,"FEB 24, 2018",PHX vs. POR,L,39,11,28,0.393,5,10,0.5,3,3,1.0,2,7,9,3,0,2,4,5,30,-11,1
278,22017,1626164,0021700881,"FEB 23, 2018",PHX vs. LAC,L,37,7,20,0.35,2,9,0.222,11,13,0.846,1,0,1,4,0,0,4,3,27,-3,1
279,22017,1626164,0021700863,"FEB 14, 2018",PHX @ UTA,L,36,8,20,0.4,6,14,0.429,6,9,0.667,0,5,5,3,0,0,2,2,28,-10,1
280,22017,1626164,0021700789,"FEB 04, 2018",PHX vs. CHA,L,31,7,14,0.5,4,5,0.8,0,0,0.0,0,5,5,9,0,0,3,3,18,1,1
281,22017,1626164,0021700773,"FEB 02, 2018",PHX vs. UTA,L,32,7,24,0.292,0,7,0.0,4,4,1.0,2,2,4,6,0,1,3,4,18,-30,1
282,22017,1626164,0021700760,"JAN 31, 2018",PHX vs. DAL,W,32,5,14,0.357,2,7,0.286,3,3,1.0,0,2,2,4,2,0,5,4,15,7,1
283,22017,1626164,0021700732,"JAN 28, 2018",PHX @ HOU,L,41,12,23,0.522,5,9,0.556,2,2,1.0,0,3,3,10,0,0,3,3,31,-11,1
284,22017,1626164,0021700723,"JAN 26, 2018",PHX vs. NYK,L,25,4,12,0.333,2,3,0.667,2,2,1.0,1,3,4,3,1,0,3,2,12,-24,1
285,22017,1626164,0021700703,"JAN 24, 2018",PHX @ IND,L,26,5,16,0.313,0,4,0.0,9,9,1.0,2,4,6,4,0,0,3,1,19,-33,1
286,22017,1626164,0021700691,"JAN 22, 2018",PHX @ MIL,L,36,2,14,0.143,1,6,0.167,9,9,1.0,0,4,4,8,3,0,5,4,14,-7,1
287,22017,1626164,0021700671,"JAN 19, 2018",PHX @ DEN,W,35,11,23,0.478,4,11,0.364,4,4,1.0,0,5,5,5,1,1,3,2,30,7,1
288,22017,1626164,0021700652,"JAN 16, 2018",PHX @ POR,L,41,14,29,0.483,5,12,0.417,10,10,1.0,0,6,6,8,2,1,4,1,43,-6,2
289,22017,1626164,0021700636,"JAN 14, 2018",PHX vs. IND,L,33,5,16,0.313,1,6,0.167,4,4,1.0,0,5,5,7,0,0,2,4,15,-18,1
290,22017,1626164,0021700626,"JAN 12, 2018",PHX vs. HOU,L,37,9,18,0.5,3,8,0.375,6,6,1.0,0,6,6,9,2,0,9,2,27,-18,1
291,22017,1626164,0021700588,"JAN 07, 2018",PHX vs. OKC,W,31,6,17,0.353,5,10,0.5,9,12,0.75,0,2,2,4,0,0,4,4,26,-1,1
292,22017,1626164,0021700573,"JAN 05, 2018",PHX @ SAS,L,35,8,17,0.471,3,6,0.5,2,2,1.0,0,5,5,4,1,0,6,4,21,-16,1
293,22017,1626164,0021700563,"JAN 03, 2018",PHX @ DEN,L,30,4,13,0.308,2,7,0.286,7,8,0.875,0,2,2,5,0,0,2,3,17,-20,1
294,22017,1626164,0021700551,"JAN 02, 2018",PHX vs. ATL,W,42,9,17,0.529,2,3,0.667,14,15,0.933,0,5,5,7,3,0,8,1,34,10,1
295,22017,1626164,0021700544,"DEC 31, 2017",PHX vs. PHI,L,39,8,22,0.364,5,10,0.5,11,12,0.917,0,5,5,6,0,0,6,4,32,-1,1
296,22017,1626164,0021700527,"DEC 29, 2017",PHX @ SAC,W,32,9,25,0.36,3,9,0.333,5,7,0.714,0,3,3,3,1,0,1,4,26,5,1
297,22017,1626164,0021700504,"DEC 26, 2017",PHX vs. MEM,W,34,9,21,0.429,3,9,0.333,11,12,0.917,0,5,5,6,1,0,5,6,32,10,1
298,22017,1626164,0021700350,"DEC 05, 2017",PHX @ TOR,L,39,4,15,0.267,1,5,0.2,10,12,0.833,0,5,5,8,2,1,1,4,19,2,1
299,22017,1626164,0021700341,"DEC 04, 2017",PHX @ PHI,W,39,17,32,0.531,5,8,0.625,7,8,0.875,3,5,8,1,2,1,3,1,46,10,1
300,22017,1626164,0021700326,"DEC 02, 2017",PHX @ BOS,L,39,16,29,0.552,3,8,0.375,3,3,1.0,1,3,4,5,0,0,3,6,38,-2,1
301,22017,1626164,0021700303,"NOV 29, 2017",PHX @ DET,L,27,7,8,0.875,2,3,0.667,6,6,1.0,0,4,4,0,1,0,7,3,22,-19,1
302,22017,1626164,0021700299,"NOV 28, 2017",PHX @ CHI,W,33,10,23,0.435,5,9,0.556,8,10,0.8,0,8,8,4,1,1,3,0,33,-5,1
303,22017,1626164,0021700275,"NOV 24, 2017",PHX vs. NOP,L,33,4,13,0.308,0,5,0.0,5,5,1.0,0,3,3,1,1,0,6,1,13,-17,2
304,22017,1626164,0021700264,"NOV 22, 2017",PHX vs. MIL,L,40,8,24,0.333,2,6,0.333,5,5,1.0,2,2,4,4,0,3,3,5,23,-9,2
305,22017,1626164,0021700239,"NOV 19, 2017",PHX vs. CHI,W,32,5,15,0.333,2,8,0.25,3,3,1.0,0,1,1,6,2,0,2,1,15,-3,1
306,22017,1626164,0021700227,"NOV 17, 2017",PHX @ LAL,W,33,13,27,0.481,6,14,0.429,1,3,0.333,0,3,3,4,0,0,4,4,33,6,1
307,22017,1626164,0021700216,"NOV 16, 2017",PHX vs. HOU,L,30,7,16,0.438,2,5,0.4,2,4,0.5,0,2,2,10,0,0,5,4,18,-23,1
308,22017,1626164,0021700196,"NOV 13, 2017",PHX vs. LAL,L,38,14,27,0.519,4,9,0.444,4,6,0.667,1,2,3,3,0,0,3,4,36,10,2
309,22017,1626164,0021700186,"NOV 11, 2017",PHX vs. MIN,W,39,13,22,0.591,5,9,0.556,4,5,0.8,0,9,9,6,1,0,4,5,35,16,1
310,22017,1626164,0021700174,"NOV 10, 2017",PHX vs. ORL,L,34,3,10,0.3,0,3,0.0,3,3,1.0,0,4,4,5,1,0,2,3,9,-7,1
311,22017,1626164,0021700162,"NOV 08, 2017",PHX vs. MIA,L,37,9,23,0.391,1,6,0.167,11,13,0.846,0,3,3,6,1,0,0,3,30,-10,1
312,22017,1626164,0021700147,"NOV 06, 2017",PHX vs. BKN,L,35,6,15,0.4,1,4,0.25,5,5,1.0,1,1,2,1,2,0,4,6,18,3,1
313,22017,1626164,0021700141,"NOV 05, 2017",PHX @ SAS,L,26,3,11,0.273,1,5,0.2,2,2,1.0,0,3,3,2,0,0,4,1,9,-27,1
314,22017,1626164,0021700124,"NOV 03, 2017",PHX @ NYK,L,33,10,19,0.526,2,7,0.286,12,12,1.0,0,2,2,1,2,0,3,5,34,-2,1
315,22017,1626164,0021700108,"NOV 01, 2017",PHX @ WAS,W,34,7,15,0.467,3,7,0.429,5,5,1.0,0,1,1,5,1,0,0,2,22,-3,2
316,22017,1626164,0021700102,"OCT 31, 2017",PHX @ BKN,W,35,11,22,0.5,5,8,0.625,5,5,1.0,0,7,7,4,0,0,4,3,32,3,2
317,22017,1626164,0021700083,"OCT 28, 2017",PHX @ POR,L,34,11,19,0.579,4,7,0.571,8,9,0.889,0,6,6,6,0,0,4,3,34,5,1
318,22017,1626164,0021700062,"OCT 25, 2017",PHX vs. UTA,W,33,7,19,0.368,2,4,0.5,1,1,1.0,3,4,7,3,1,1,4,3,17,5,1
319,22017,1626164,0021700048,"OCT 23, 2017",PHX vs. SAC,W,29,8,16,0.5,2,7,0.286,4,4,1.0,0,4,4,5,1,0,2,3,22,8,1
320,22017,1626164,0021700037,"OCT 21, 2017",PHX @ LAC,L,32,5,14,0.357,0,4,0.0,3,4,0.75,1,3,4,2,0,0,2,1,13,-21,1
321,22017,1626164,0021700026,"OCT 20, 2017",PHX vs. LAL,L,40,9,19,0.474,4,8,0.5,3,5,0.6,0,11,11,8,2,0,6,2,25,-10,2
322,22017,1626164,0021700012,"OCT 18, 2017",PHX vs. POR,L,27,6,17,0.353,0,3,0.0,0,0,0.0,2,3,5,2,2,1,0,2,12,-29,1
323,22016,1626164,0021601199,"APR 09, 2017",PHX vs. DAL,W,23,8,15,0.533,1,4,0.25,4,5,0.8,0,2,2,3,0,0,2,1,21,13,1
